Multiple Cause of death,Multiple Cause of death Code,Year,Year Code,Gender,Gender Code,Race,Race Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate,socioec quintile,age_midpoint
Heroin,T40.1,2005,2005,Female,F,Black or African American,2054-5,75-79 years,75-79,5,61422,8.140405717820977,4,77.0
Heroin,T40.1,2005,2005,Female,F,White,2106-3,15-19 years,15-19,5,1780945,0.28074982663698206,4,17.0
Heroin,T40.1,2005,2005,Female,F,White,2106-3,25-29 years,25-29,5,1727899,0.28936876518824306,4,27.0
Heroin,T40.1,2005,2005,Female,F,White,2106-3,55-59 years,55-59,5,1583433,0.31576959681906336,4,57.0
Heroin,T40.1,2005,2005,Female,F,White,2106-3,65-69 years,65-69,5,917032,0.545237243629448,4,67.0
Heroin,T40.1,2005,2005,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,22154,22.569287713279767,4,47.0
Heroin,T40.1,2005,2005,Male,M,American Indian or Alaska Native,1002-5,50-54 years,50-54,5,17700,28.24858757062147,4,52.0
Heroin,T40.1,2005,2005,Male,M,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,13233,37.784327061135045,4,57.0
Heroin,T40.1,2005,2005,Male,M,Asian or Pacific Islander,A-PI,20-24 years,20-24,5,173900,2.875215641173088,4,22.0
Heroin,T40.1,2005,2005,Male,M,Asian or Pacific Islander,A-PI,25-29 years,25-29,5,178070,2.807884539787724,4,27.0
Heroin,T40.1,2005,2005,Male,M,Asian or Pacific Islander,A-PI,30-34 years,30-34,5,174359,2.8676466371107887,4,32.0
Heroin,T40.1,2005,2005,Male,M,Asian or Pacific Islander,A-PI,35-39 years,35-39,5,158086,3.1628354186961527,4,37.0
Heroin,T40.1,2005,2005,Male,M,Asian or Pacific Islander,A-PI,50-54 years,50-54,5,119045,4.200092402032845,4,52.0
Heroin,T40.1,2005,2005,Male,M,Asian or Pacific Islander,A-PI,60-64 years ,60-64,5,66142,7.559493211575097,4,62.0
Heroin,T40.1,2005,2005,Male,M,Black or African American,2054-5,20-24 years,20-24,5,277629,1.8009645966379593,4,22.0
Heroin,T40.1,2005,2005,Male,M,Black or African American,2054-5,25-29 years,25-29,5,240527,2.0787687037214115,4,27.0
Heroin,T40.1,2005,2005,Male,M,Black or African American,2054-5,30-34 years,30-34,5,238729,2.0944250593769507,4,32.0
Heroin,T40.1,2005,2005,Male,M,Black or African American,2054-5,35-39 years,35-39,5,248259,2.0140256747993024,4,37.0
Heroin,T40.1,2005,2005,Male,M,Black or African American,2054-5,40-44 years,40-44,5,261765,1.9101102133593109,4,42.0
Heroin,T40.1,2005,2005,Male,M,Black or African American,2054-5,50-54 years,50-54,21,192150,10.928962,4,52.0
Heroin,T40.1,2005,2005,Male,M,Black or African American,2054-5,55-59 years,55-59,5,148335,3.370748643273671,4,57.0
Heroin,T40.1,2005,2005,Male,M,Black or African American,2054-5,60-64 years ,60-64,5,100371,4.9815185661196955,4,62.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,15-19 years,15-19,5,1884710,0.2652928036674077,4,17.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,20-24 years,20-24,52,1951850,2.664139,4,22.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,25-29 years,25-29,58,1796773,3.228009,4,27.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,30-34 years,30-34,62,1799245,3.44589,4,32.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,35-39 years,35-39,54,1889600,2.857748,4,37.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,40-44 years,40-44,63,2033088,3.098735,4,42.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,45-49 years,45-49,69,1988556,3.469855,4,47.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,50-54 years,50-54,61,1766667,3.45283,4,52.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,55-59 years,55-59,22,1520578,1.446818,4,57.0
Heroin,T40.1,2005,2005,Male,M,White,2106-3,60-64 years ,60-64,5,1096054,0.45618190344636306,4,62.0
Heroin,T40.1,2006,2006,Female,F,Asian or Pacific Islander,A-PI,15-19 years,15-19,5,143177,3.4921810067259407,4,17.0
Heroin,T40.1,2006,2006,Female,F,Black or African American,2054-5,30-34 years,30-34,5,266861,1.8736345887934167,4,32.0
Heroin,T40.1,2006,2006,Female,F,Black or African American,2054-5,35-39 years,35-39,5,285289,1.752608758136486,4,37.0
Heroin,T40.1,2006,2006,Female,F,Black or African American,2054-5,45-49 years,45-49,5,274913,1.818757206825432,4,47.0
Heroin,T40.1,2006,2006,Female,F,Black or African American,2054-5,55-59 years,55-59,5,189595,2.6372003481104462,4,57.0
Heroin,T40.1,2006,2006,Female,F,White,2106-3,15-19 years,15-19,5,1803991,0.2771632452711793,4,17.0
Heroin,T40.1,2006,2006,Female,F,White,2106-3,20-24 years,20-24,5,1837476,0.27211239765852724,4,22.0
Heroin,T40.1,2006,2006,Female,F,White,2106-3,30-34 years,30-34,5,1681094,0.29742536705264544,4,32.0
Heroin,T40.1,2006,2006,Female,F,White,2106-3,50-54 years,50-54,5,1855795,0.2694263105569311,4,52.0
Heroin,T40.1,2006,2006,Female,F,White,2106-3,55-59 years,55-59,5,1666515,0.3000273024845261,4,57.0
Heroin,T40.1,2006,2006,Female,F,White,2106-3,60-64 years ,60-64,5,1221082,0.40947291009121417,4,62.0
Heroin,T40.1,2006,2006,Male,M,American Indian or Alaska Native,1002-5,15-19 years,15-19,5,33900,14.749262536873156,4,17.0
Heroin,T40.1,2006,2006,Male,M,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,26779,18.671346950969042,4,32.0
Heroin,T40.1,2006,2006,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,26174,19.10292656835027,4,37.0
Heroin,T40.1,2006,2006,Male,M,Asian or Pacific Islander,A-PI,20-24 years,20-24,5,176475,2.833262501770789,4,22.0
Heroin,T40.1,2006,2006,Male,M,Asian or Pacific Islander,A-PI,45-49 years,45-49,5,141971,3.521846010805024,4,47.0
Heroin,T40.1,2006,2006,Male,M,Black or African American,2054-5,20-24 years,20-24,5,285066,1.7539797801210948,4,22.0
Heroin,T40.1,2006,2006,Male,M,Black or African American,2054-5,25-29 years,25-29,5,251678,1.9866655011562393,4,27.0
Heroin,T40.1,2006,2006,Male,M,Black or African American,2054-5,30-34 years,30-34,5,236158,2.117226602528816,4,32.0
Heroin,T40.1,2006,2006,Male,M,Black or African American,2054-5,35-39 years,35-39,5,252567,1.979672720505846,4,37.0
Heroin,T40.1,2006,2006,Male,M,Black or African American,2054-5,40-44 years,40-44,5,263978,1.894097235375675,4,42.0
Heroin,T40.1,2006,2006,Male,M,Black or African American,2054-5,45-49 years,45-49,5,247112,2.023374016640228,4,47.0
Heroin,T40.1,2006,2006,Male,M,Black or African American,2054-5,50-54 years,50-54,5,201345,2.483299808785915,4,52.0
Heroin,T40.1,2006,2006,Male,M,Black or African American,2054-5,55-59 years,55-59,5,160029,3.1244336963925288,4,57.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,< 1 year,< 1,5,350042,1.4284000205689602,4,0.5
Heroin,T40.1,2006,2006,Male,M,White,2106-3,15-19 years,15-19,5,1906959,0.2621975616675555,4,17.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,20-24 years,20-24,61,1965965,3.102802,4,22.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,25-29 years,25-29,55,1843591,2.983308,4,27.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,30-34 years,30-34,48,1753145,2.737937,4,32.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,35-39 years,35-39,56,1899091,2.948779,4,37.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,40-44 years,40-44,70,1990499,3.516706,4,42.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,45-49 years,45-49,83,2013569,4.122034,4,47.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,50-54 years,50-54,52,1805811,2.879593,4,52.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,55-59 years,55-59,28,1597568,1.752664,4,57.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,60-64 years ,60-64,5,1134983,0.44053523268630457,4,62.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,65-69 years,65-69,5,833752,0.599698711367409,4,67.0
Heroin,T40.1,2006,2006,Male,M,White,2106-3,70-74 years,70-74,5,665660,0.7511342126611182,4,72.0
Heroin,T40.1,2007,2007,Female,F,American Indian or Alaska Native,1002-5,20-24 years,20-24,5,30406,16.444122870486087,4,22.0
Heroin,T40.1,2007,2007,Female,F,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,24503,20.405664612496427,4,47.0
Heroin,T40.1,2007,2007,Female,F,Asian or Pacific Islander,A-PI,25-29 years,25-29,5,204760,2.441883180308654,4,27.0
Heroin,T40.1,2007,2007,Female,F,Black or African American,2054-5,15-19 years,15-19,5,334176,1.4962175620032558,4,17.0
Heroin,T40.1,2007,2007,Female,F,Black or African American,2054-5,35-39 years,35-39,5,289109,1.7294515217443938,4,37.0
Heroin,T40.1,2007,2007,Female,F,Black or African American,2054-5,40-44 years,40-44,5,294493,1.697833225237951,4,42.0
Heroin,T40.1,2007,2007,Female,F,Black or African American,2054-5,45-49 years,45-49,5,281278,1.7776008077418073,4,47.0
Heroin,T40.1,2007,2007,Female,F,Black or African American,2054-5,50-54 years,50-54,5,240836,2.0761015794980815,4,52.0
Heroin,T40.1,2007,2007,Female,F,Black or African American,2054-5,55-59 years,55-59,5,196892,2.539463259045568,4,57.0
Heroin,T40.1,2007,2007,Female,F,White,2106-3,15-19 years,15-19,5,1820676,0.2746232717957506,4,17.0
Heroin,T40.1,2007,2007,Female,F,White,2106-3,20-24 years,20-24,5,1839495,0.27181373148608723,4,22.0
Heroin,T40.1,2007,2007,Female,F,White,2106-3,30-34 years,30-34,5,1672099,0.2990253567522019,4,32.0
Heroin,T40.1,2007,2007,Female,F,White,2106-3,55-59 years,55-59,5,1667638,0.29982526183740116,4,57.0
Heroin,T40.1,2007,2007,Female,F,White,2106-3,60-64 years ,60-64,5,1330584,0.3757748477360317,4,62.0
Heroin,T40.1,2007,2007,Male,M,American Indian or Alaska Native,1002-5,25-29 years,25-29,5,31585,15.830299192654742,4,27.0
Heroin,T40.1,2007,2007,Male,M,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,28086,17.802463860998362,4,32.0
Heroin,T40.1,2007,2007,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,27349,18.2822041025266,4,37.0
Heroin,T40.1,2007,2007,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,24227,20.638131010855655,4,47.0
Heroin,T40.1,2007,2007,Male,M,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,14926,33.49859305909152,4,57.0
Heroin,T40.1,2007,2007,Male,M,American Indian or Alaska Native,1002-5,60-64 years ,60-64,5,9846,50.78204346942921,4,62.0
Heroin,T40.1,2007,2007,Male,M,Asian or Pacific Islander,A-PI,25-29 years,25-29,5,189189,2.642859785716929,4,27.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,20-24 years,20-24,5,289258,1.728560662107876,4,22.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,25-29 years,25-29,5,260245,1.9212664988760593,4,27.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,30-34 years,30-34,5,236795,2.1115310711797126,4,32.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,35-39 years,35-39,5,255592,1.9562427619017808,4,37.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,40-44 years,40-44,5,262473,1.904957843282928,4,42.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,45-49 years,45-49,5,253234,1.974458406059218,4,47.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,50-54 years,50-54,5,212363,2.354459110108635,4,52.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,55-59 years,55-59,5,165638,3.0186309904732007,4,57.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,65-69 years,65-69,5,81537,6.132185388228656,4,67.0
Heroin,T40.1,2007,2007,Male,M,Black or African American,2054-5,70-74 years,70-74,5,60050,8.32639467110741,4,72.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,15-19 years,15-19,5,1920631,0.26033110993210046,4,17.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,20-24 years,20-24,50,1967192,2.541694,4,22.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,25-29 years,25-29,83,1876844,4.422317,4,27.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,30-34 years,30-34,41,1739015,2.357656,4,32.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,35-39 years,35-39,67,1891008,3.543084,4,37.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,40-44 years,40-44,74,1940945,3.812576,4,42.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,45-49 years,45-49,85,2019090,4.209817,4,47.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,50-54 years,50-54,79,1848139,4.27457,4,52.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,55-59 years,55-59,29,1595624,1.817471,4,57.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,60-64 years ,60-64,5,1242840,0.4023043996009141,4,62.0
Heroin,T40.1,2007,2007,Male,M,White,2106-3,65-69 years,65-69,5,872440,0.5731053138324699,4,67.0
Heroin,T40.1,2008,2008,Female,F,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,27751,18.0173687434687,4,37.0
Heroin,T40.1,2008,2008,Female,F,Black or African American,2054-5,25-29 years,25-29,5,298338,1.6759514376311433,4,27.0
Heroin,T40.1,2008,2008,Female,F,Black or African American,2054-5,30-34 years,30-34,5,273938,1.8252305266155116,4,32.0
Heroin,T40.1,2008,2008,Female,F,Black or African American,2054-5,35-39 years,35-39,5,290498,1.7211822456608994,4,37.0
Heroin,T40.1,2008,2008,Female,F,Black or African American,2054-5,40-44 years,40-44,5,292690,1.708292049608801,4,42.0
Heroin,T40.1,2008,2008,Female,F,Black or African American,2054-5,45-49 years,45-49,5,287599,1.7385317751452545,4,47.0
Heroin,T40.1,2008,2008,Female,F,Black or African American,2054-5,50-54 years,50-54,5,251141,1.9909134709187268,4,52.0
Heroin,T40.1,2008,2008,Female,F,White,2106-3,15-19 years,15-19,5,1828961,0.27337925740352037,4,17.0
Heroin,T40.1,2008,2008,Female,F,White,2106-3,20-24 years,20-24,21,1850898,1.134584,4,22.0
Heroin,T40.1,2008,2008,Female,F,White,2106-3,45-49 years,45-49,23,2027917,1.134169,4,47.0
Heroin,T40.1,2008,2008,Female,F,White,2106-3,55-59 years,55-59,5,1702240,0.29373061377949056,4,57.0
Heroin,T40.1,2008,2008,Female,F,White,2106-3,60-64 years ,60-64,5,1392178,0.3591494765755528,4,62.0
Heroin,T40.1,2008,2008,Male,M,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,29696,16.837284482758623,4,32.0
Heroin,T40.1,2008,2008,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,25328,19.740998104864182,4,47.0
Heroin,T40.1,2008,2008,Male,M,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,15682,31.883688305063128,4,57.0
Heroin,T40.1,2008,2008,Male,M,Asian or Pacific Islander,A-PI,35-39 years,35-39,5,176779,2.8283902499731304,4,37.0
Heroin,T40.1,2008,2008,Male,M,Black or African American,2054-5,15-19 years,15-19,5,355188,1.4077052152662815,4,17.0
Heroin,T40.1,2008,2008,Male,M,Black or African American,2054-5,20-24 years,20-24,5,295792,1.690377021690918,4,22.0
Heroin,T40.1,2008,2008,Male,M,Black or African American,2054-5,25-29 years,25-29,5,268492,1.862252879042951,4,27.0
Heroin,T40.1,2008,2008,Male,M,Black or African American,2054-5,35-39 years,35-39,5,257159,1.9443223842058803,4,37.0
Heroin,T40.1,2008,2008,Male,M,Black or African American,2054-5,40-44 years,40-44,5,261664,1.910847499082793,4,42.0
Heroin,T40.1,2008,2008,Male,M,Black or African American,2054-5,45-49 years,45-49,5,257968,1.9382248961111457,4,47.0
Heroin,T40.1,2008,2008,Male,M,Black or African American,2054-5,60-64 years ,60-64,5,120214,4.159249338679355,4,62.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,15-19 years,15-19,22,1928641,1.1407,4,17.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,20-24 years,20-24,70,1977650,3.539555,4,22.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,25-29 years,25-29,86,1912933,4.495714,4,27.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,30-34 years,30-34,80,1753075,4.56341,4,32.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,35-39 years,35-39,77,1867626,4.122881,4,37.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,40-44 years,40-44,79,1899950,4.158004,4,42.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,45-49 years,45-49,77,2016233,3.819003,4,47.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,50-54 years,50-54,62,1888768,3.282563,4,52.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,55-59 years,55-59,37,1624105,2.278178,4,57.0
Heroin,T40.1,2008,2008,Male,M,White,2106-3,65-69 years,65-69,5,932180,0.5363770945525542,4,67.0
Heroin,T40.1,2009,2009,Female,F,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,28686,17.430105277835878,4,37.0
Heroin,T40.1,2009,2009,Female,F,American Indian or Alaska Native,1002-5,40-44 years,40-44,5,26800,18.65671641791045,4,42.0
Heroin,T40.1,2009,2009,Female,F,American Indian or Alaska Native,1002-5,50-54 years,50-54,5,23094,21.650645189226637,4,52.0
Heroin,T40.1,2009,2009,Female,F,Black or African American,2054-5,20-24 years,20-24,5,314040,1.5921538657495862,4,22.0
Heroin,T40.1,2009,2009,Female,F,Black or African American,2054-5,35-39 years,35-39,5,290693,1.7200276580447413,4,37.0
Heroin,T40.1,2009,2009,Female,F,Black or African American,2054-5,40-44 years,40-44,5,289421,1.7275871481336875,4,42.0
Heroin,T40.1,2009,2009,Female,F,Black or African American,2054-5,50-54 years,50-54,5,261047,1.9153638999873583,4,52.0
Heroin,T40.1,2009,2009,Female,F,Black or African American,2054-5,55-59 years,55-59,5,212175,2.3565453045834808,4,57.0
Heroin,T40.1,2009,2009,Female,F,Black or African American,2054-5,60-64 years ,60-64,5,159299,3.138751655691498,4,62.0
Heroin,T40.1,2009,2009,Female,F,White,2106-3,15-19 years,15-19,5,1825299,0.2739277236222668,4,17.0
Heroin,T40.1,2009,2009,Female,F,White,2106-3,20-24 years,20-24,21,1867471,1.124515,4,22.0
Heroin,T40.1,2009,2009,Female,F,White,2106-3,25-29 years,25-29,21,1852420,1.133652,4,27.0
Heroin,T40.1,2009,2009,Female,F,White,2106-3,45-49 years,45-49,23,2026213,1.135123,4,47.0
Heroin,T40.1,2009,2009,Female,F,White,2106-3,55-59 years,55-59,5,1745262,0.2864899367544816,4,57.0
Heroin,T40.1,2009,2009,Female,F,White,2106-3,60-64 years ,60-64,5,1464627,0.34138384721843856,4,62.0
Heroin,T40.1,2009,2009,Female,F,White,2106-3,65-69 years,65-69,5,1095279,0.456504689672677,4,67.0
Heroin,T40.1,2009,2009,Female,F,White,2106-3,70-74 years,70-74,5,840551,0.5948479033395951,4,72.0
Heroin,T40.1,2009,2009,Male,M,American Indian or Alaska Native,1002-5,25-29 years,25-29,5,34971,14.297560836121358,4,27.0
Heroin,T40.1,2009,2009,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,29771,16.794867488495516,4,37.0
Heroin,T40.1,2009,2009,Male,M,American Indian or Alaska Native,1002-5,40-44 years,40-44,5,27676,18.066194536782774,4,42.0
Heroin,T40.1,2009,2009,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,26477,18.884314688219963,4,47.0
Heroin,T40.1,2009,2009,Male,M,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,16702,29.936534546760868,4,57.0
Heroin,T40.1,2009,2009,Male,M,Asian or Pacific Islander,A-PI,25-29 years,25-29,5,194881,2.565668279616792,4,27.0
Heroin,T40.1,2009,2009,Male,M,Asian or Pacific Islander,A-PI,30-34 years,30-34,5,181262,2.7584380620317552,4,32.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,20-24 years,20-24,5,305149,1.6385437933599651,4,22.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,25-29 years,25-29,5,274514,1.8214007300174127,4,27.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,30-34 years,30-34,5,249743,2.002058115742984,4,32.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,35-39 years,35-39,5,256108,1.9523013728583254,4,37.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,40-44 years,40-44,5,258496,1.9342659074028226,4,42.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,45-49 years,45-49,5,263833,1.8951382124298324,4,47.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,55-59 years,55-59,5,179479,2.7858412404793875,4,57.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,60-64 years ,60-64,5,129406,3.8638084787413263,4,62.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,65-69 years,65-69,5,89063,5.614003570506271,4,67.0
Heroin,T40.1,2009,2009,Male,M,Black or African American,2054-5,75-79 years,75-79,5,41468,12.057490112858106,4,77.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,20-24 years,20-24,81,1989885,4.070587,4,22.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,25-29 years,25-29,110,1930455,5.698139,4,27.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,30-34 years,30-34,72,1782042,4.040309,4,32.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,35-39 years,35-39,80,1830248,4.370992,4,37.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,40-44 years,40-44,77,1865667,4.12721,4,42.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,45-49 years,45-49,74,2013289,3.675578,4,47.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,50-54 years,50-54,69,1918978,3.595664,4,52.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,55-59 years,55-59,39,1665568,2.341544,4,57.0
Heroin,T40.1,2009,2009,Male,M,White,2106-3,65-69 years,65-69,5,978905,0.5107747942854516,4,67.0
Heroin,T40.1,2010,2010,Female,F,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,29113,17.1744581458455,4,37.0
Heroin,T40.1,2010,2010,Female,F,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,26924,18.57079185856485,4,47.0
Heroin,T40.1,2010,2010,Female,F,American Indian or Alaska Native,1002-5,60-64 years ,60-64,5,13335,37.49531308586427,4,62.0
Heroin,T40.1,2010,2010,Female,F,Asian or Pacific Islander,A-PI,45-49 years,45-49,5,178774,2.79682727913455,4,47.0
Heroin,T40.1,2010,2010,Female,F,Black or African American,2054-5,25-29 years,25-29,5,301591,1.657874406066494,4,27.0
Heroin,T40.1,2010,2010,Female,F,Black or African American,2054-5,35-39 years,35-39,5,287816,1.7372210023070294,4,37.0
Heroin,T40.1,2010,2010,Female,F,Black or African American,2054-5,40-44 years,40-44,5,289774,1.7254826174881113,4,42.0
