Census Region,Census Region Code,Year,Year Code,Gender,Gender Code,Single Race 6,Single Race 6 Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate,age_midpoint
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,20-24 years,20-24,339,965126,35.1,22.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,25-29 years,25-29,709,1031690,68.7,27.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,30-34 years,30-34,889,1043917,85.2,32.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,35-39 years,35-39,911,1011899,90.0,37.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,40-44 years,40-44,667,936523,71.2,42.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,45-49 years,45-49,539,919616,58.6,47.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,50-54 years,50-54,497,936924,53.0,52.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,55-59 years,55-59,513,985374,52.1,57.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,60-64 years ,60-64,314,925585,33.9,62.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,65-69 years,65-69,116,778917,14.9,67.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,White,2106-3,70-74 years,70-74,25,659795,3.8,72.0
Census Region 3: South,CENS-R3,2020,2020,Male,M,More than one race,M,20-24 years,20-24,17,49289,Unreliable,22.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,20-24 years,20-24,40,357918,11.2,22.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,25-29 years,25-29,95,390469,24.3,27.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,30-34 years,30-34,99,401988,24.6,32.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,35-39 years,35-39,110,364512,30.2,37.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,40-44 years,40-44,86,347629,24.7,42.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,45-49 years,45-49,86,315991,27.2,47.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,50-54 years,50-54,71,311514,22.8,52.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,55-59 years,55-59,103,313132,32.9,57.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,60-64 years ,60-64,74,291669,25.4,62.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,65-69 years,65-69,24,237734,10.1,67.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,Black or African American,2054-5,70-74 years,70-74,10,178308,Unreliable,72.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,15-19 years,15-19,41,920135,4.5,17.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,20-24 years,20-24,144,939476,15.3,22.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,25-29 years,25-29,292,961717,30.4,27.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,30-34 years,30-34,377,1009577,37.3,32.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,35-39 years,35-39,406,992910,40.9,37.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,40-44 years,40-44,362,943745,38.4,42.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,45-49 years,45-49,237,898329,26.4,47.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,50-54 years,50-54,306,952573,32.1,52.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,55-59 years,55-59,290,996981,29.1,57.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,60-64 years ,60-64,204,994908,20.5,62.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,65-69 years,65-69,84,890174,9.4,67.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,70-74 years,70-74,32,779538,4.1,72.0
Census Region 3: South,CENS-R3,2021,2021,Female,F,White,2106-3,75-79 years,75-79,17,538166,Unreliable,77.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Asian,A,25-29 years,25-29,11,73266,Unreliable,27.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Asian,A,40-44 years,40-44,13,73160,Unreliable,42.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,15-19 years,15-19,18,348338,Unreliable,17.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,20-24 years,20-24,85,340382,25.0,22.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,25-29 years,25-29,179,360395,49.7,27.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,30-34 years,30-34,295,353035,83.6,32.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,35-39 years,35-39,243,311614,78.0,37.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,40-44 years,40-44,247,291774,84.7,42.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,45-49 years,45-49,221,261752,84.4,47.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,50-54 years,50-54,251,265306,94.6,52.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,55-59 years,55-59,251,263667,95.2,57.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,60-64 years ,60-64,188,240127,78.3,62.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,65-69 years,65-69,126,181558,69.4,67.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,70-74 years,70-74,39,128503,30.3,72.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,75-79 years,75-79,11,69546,Unreliable,77.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,15-19 years,15-19,97,954246,10.2,17.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,20-24 years,20-24,346,959560,36.1,22.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,25-29 years,25-29,713,986277,72.3,27.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,30-34 years,30-34,955,1035551,92.2,32.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,35-39 years,35-39,923,1033703,89.3,37.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,40-44 years,40-44,774,976563,79.3,42.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,45-49 years,45-49,654,913655,71.6,47.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,50-54 years,50-54,554,971649,57.0,52.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,55-59 years,55-59,518,989553,52.3,57.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,60-64 years ,60-64,380,957294,39.7,62.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,65-69 years,65-69,157,808956,19.4,67.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,70-74 years,70-74,37,684874,5.4,72.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,More than one race,M,25-29 years,25-29,18,43329,Unreliable,27.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,More than one race,M,30-34 years,30-34,14,33751,Unreliable,32.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,More than one race,M,35-39 years,35-39,14,27875,Unreliable,37.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,Black or African American,2054-5,50-54 years,50-54,10,61456,Unreliable,52.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,15-19 years,15-19,19,798715,Unreliable,17.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,20-24 years,20-24,60,863149,7.0,22.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,25-29 years,25-29,96,959461,10.0,27.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,30-34 years,30-34,92,891138,10.3,32.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,35-39 years,35-39,72,869371,8.3,37.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,40-44 years,40-44,71,795798,8.9,42.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,45-49 years,45-49,87,820306,10.6,47.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,50-54 years,50-54,106,809495,13.1,52.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,55-59 years,55-59,125,861618,14.5,57.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,60-64 years ,60-64,90,820809,11.0,62.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,65-69 years,65-69,55,712008,7.7,67.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,70-74 years,70-74,23,568168,4.0,72.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,75-79 years,75-79,13,391358,Unreliable,77.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,13,26548,Unreliable,37.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,Black or African American,2054-5,20-24 years,20-24,10,80912,Unreliable,22.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,Black or African American,2054-5,25-29 years,25-29,19,96643,Unreliable,27.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,Black or African American,2054-5,30-34 years,30-34,12,80667,Unreliable,32.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,Black or African American,2054-5,35-39 years,35-39,10,70495,Unreliable,37.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,Black or African American,2054-5,55-59 years,55-59,10,60806,Unreliable,57.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,Black or African American,2054-5,60-64 years ,60-64,17,49544,Unreliable,62.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,Black or African American,2054-5,65-69 years,65-69,15,34628,Unreliable,67.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,15-19 years,15-19,59,838411,7.0,17.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,20-24 years,20-24,181,934232,19.4,22.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,25-29 years,25-29,294,1026517,28.6,27.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,30-34 years,30-34,261,957263,27.3,32.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,35-39 years,35-39,222,917095,24.2,37.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,40-44 years,40-44,183,819475,22.3,42.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,45-49 years,45-49,177,839204,21.1,47.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,50-54 years,50-54,171,815558,21.0,52.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,55-59 years,55-59,171,837923,20.4,57.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,60-64 years ,60-64,139,763742,18.2,62.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,65-69 years,65-69,65,642734,10.1,67.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,70-74 years,70-74,23,502681,4.6,72.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,More than one race,M,20-24 years,20-24,17,69197,Unreliable,22.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,More than one race,M,25-29 years,25-29,14,63162,Unreliable,27.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,More than one race,M,35-39 years,35-39,11,42537,Unreliable,37.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,American Indian or Alaska Native,1002-5,55-59 years,55-59,11,20424,Unreliable,57.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,Black or African American,2054-5,30-34 years,30-34,11,76439,Unreliable,32.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,Black or African American,2054-5,35-39 years,35-39,13,66946,Unreliable,37.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,Black or African American,2054-5,40-44 years,40-44,10,59472,Unreliable,42.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,Black or African American,2054-5,45-49 years,45-49,10,58840,Unreliable,47.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,15-19 years,15-19,14,795011,Unreliable,17.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,20-24 years,20-24,69,853723,8.1,22.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,25-29 years,25-29,86,956219,9.0,27.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,30-34 years,30-34,101,901734,11.2,32.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,35-39 years,35-39,94,875704,10.7,37.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,40-44 years,40-44,84,801674,10.5,42.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,45-49 years,45-49,89,805528,11.0,47.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,50-54 years,50-54,100,797449,12.5,52.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,55-59 years,55-59,110,856875,12.8,57.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,60-64 years ,60-64,92,824152,11.2,62.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,65-69 years,65-69,36,728164,4.9,67.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,70-74 years,70-74,35,595598,5.9,72.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,75-79 years,75-79,19,412121,Unreliable,77.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,American Indian or Alaska Native,1002-5,25-29 years,25-29,11,33398,Unreliable,27.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Asian,A,20-24 years,20-24,11,109358,Unreliable,22.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Asian,A,25-29 years,25-29,10,135335,Unreliable,27.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Black or African American,2054-5,20-24 years,20-24,14,78913,Unreliable,22.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Black or African American,2054-5,25-29 years,25-29,15,97230,Unreliable,27.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Black or African American,2054-5,30-34 years,30-34,30,85344,35.2,32.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Black or African American,2054-5,35-39 years,35-39,24,72452,33.1,37.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Black or African American,2054-5,40-44 years,40-44,15,61474,Unreliable,42.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Black or African American,2054-5,50-54 years,50-54,17,59450,Unreliable,52.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Black or African American,2054-5,55-59 years,55-59,16,60715,Unreliable,57.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,Black or African American,2054-5,60-64 years ,60-64,12,51399,Unreliable,62.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,15-19 years,15-19,77,833567,9.2,17.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,20-24 years,20-24,257,918725,28.0,22.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,25-29 years,25-29,312,1022396,30.5,27.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,30-34 years,30-34,316,967951,32.6,32.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,35-39 years,35-39,294,924235,31.8,37.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,40-44 years,40-44,237,827715,28.6,42.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,45-49 years,45-49,175,823235,21.3,47.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,50-54 years,50-54,181,806815,22.4,52.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,55-59 years,55-59,208,835284,24.9,57.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,60-64 years ,60-64,136,770133,17.7,62.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,65-69 years,65-69,74,656015,11.3,67.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,70-74 years,70-74,27,527206,5.1,72.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,More than one race,M,20-24 years,20-24,17,70210,Unreliable,22.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,More than one race,M,25-29 years,25-29,15,65401,Unreliable,27.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,More than one race,M,30-34 years,30-34,13,50714,Unreliable,32.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,More than one race,M,35-39 years,35-39,10,43398,Unreliable,37.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,American Indian or Alaska Native,1002-5,30-34 years,30-34,17,29846,Unreliable,32.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,Black or African American,2054-5,20-24 years,20-24,14,68600,Unreliable,22.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,Black or African American,2054-5,25-29 years,25-29,11,82969,Unreliable,27.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,Black or African American,2054-5,30-34 years,30-34,16,79860,Unreliable,32.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,Black or African American,2054-5,35-39 years,35-39,14,67879,Unreliable,37.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,Black or African American,2054-5,40-44 years,40-44,13,61071,Unreliable,42.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,Black or African American,2054-5,50-54 years,50-54,16,59768,Unreliable,52.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,Black or African American,2054-5,55-59 years,55-59,14,61934,Unreliable,57.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,15-19 years,15-19,48,789458,6.1,17.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,20-24 years,20-24,109,848291,12.8,22.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,25-29 years,25-29,134,941653,14.2,27.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,30-34 years,30-34,167,920461,18.1,32.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,35-39 years,35-39,160,877097,18.2,37.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,40-44 years,40-44,126,813535,15.5,42.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,45-49 years,45-49,120,788446,15.2,47.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,50-54 years,50-54,131,798609,16.4,52.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,55-59 years,55-59,114,841700,13.5,57.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,60-64 years ,60-64,115,828132,13.9,62.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,65-69 years,65-69,68,743156,9.2,67.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,70-74 years,70-74,12,621351,Unreliable,72.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,More than one race,M,25-29 years,25-29,14,64080,Unreliable,27.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,More than one race,M,30-34 years,30-34,15,53708,Unreliable,32.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,More than one race,M,35-39 years,35-39,10,46328,Unreliable,37.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,American Indian or Alaska Native,1002-5,20-24 years,20-24,11,30473,Unreliable,22.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,American Indian or Alaska Native,1002-5,25-29 years,25-29,31,32720,94.7,27.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,American Indian or Alaska Native,1002-5,30-34 years,30-34,18,31258,Unreliable,32.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,20,27336,73.2,37.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,American Indian or Alaska Native,1002-5,40-44 years,40-44,11,24124,Unreliable,42.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,11,21754,Unreliable,47.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,Asian,A,20-24 years,20-24,14,106495,Unreliable,22.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,Asian,A,25-29 years,25-29,17,130610,Unreliable,27.0
