"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"< 1 year"	"1"	0	1075	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"1-4 years"	"1-4"	0	4649	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"5-9 years"	"5-9"	0	5713	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"10-14 years"	"10-14"	0	5773	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"15-19 years"	"15-19"	0	5346	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"20-24 years"	"20-24"	Suppressed	5314	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"25-29 years"	"25-29"	0	6308	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"30-34 years"	"30-34"	0	6675	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"35-39 years"	"35-39"	Suppressed	6517	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"40-44 years"	"40-44"	0	4998	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"45-49 years"	"45-49"	0	4343	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"50-54 years"	"50-54"	0	4041	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"55-59 years"	"55-59"	0	3797	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"60-64 years "	"60-64"	0	3195	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"65-69 years"	"65-69"	0	2444	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"70-74 years"	"70-74"	0	1684	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"75-79 years"	"75-79"	0	1028	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"80-84 years"	"80-84"	0	535	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	0	255826	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	0	1046977	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	0	1311959	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	0	1357824	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	54	1372924	3.9
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	300	1444299	20.8
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	604	1619447	37.3
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	622	1560669	39.9
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	584	1490189	39.2
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	420	1334731	31.5
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	360	1407727	25.6
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	308	1429402	21.5
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	217	1531333	14.2
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	157	1426416	11.0
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"65-69 years"	"65-69"	44	1207003	3.6
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"70-74 years"	"70-74"	14	948331	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"75-79 years"	"75-79"	Suppressed	633923	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"80-84 years"	"80-84"	Suppressed	403201	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"< 1 year"	"1"	0	23427	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"1-4 years"	"1-4"	0	92297	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"5-9 years"	"5-9"	0	112620	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"10-14 years"	"10-14"	0	103095	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"15-19 years"	"15-19"	Suppressed	85482	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"20-24 years"	"20-24"	12	75942	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"25-29 years"	"25-29"	11	66377	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"30-34 years"	"30-34"	Suppressed	49262	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"35-39 years"	"35-39"	Suppressed	42789	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"40-44 years"	"40-44"	Suppressed	34816	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"45-49 years"	"45-49"	Suppressed	29977	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"50-54 years"	"50-54"	Suppressed	25249	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"55-59 years"	"55-59"	Suppressed	24058	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"60-64 years "	"60-64"	0	19720	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"65-69 years"	"65-69"	0	14095	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"70-74 years"	"70-74"	0	9640	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"75-79 years"	"75-79"	0	5636	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"80-84 years"	"80-84"	0	3291	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2018"	"2018"	"Male"	"M"	"More than one race"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"< 1 year"	"1"	0	4983	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	0	21744	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-9 years"	"5-9"	0	27761	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"10-14 years"	"10-14"	0	26768	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-19 years"	"15-19"	Suppressed	26175	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"20-24 years"	"20-24"	0	26705	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-29 years"	"25-29"	Suppressed	29986	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"30-34 years"	"30-34"	Suppressed	27114	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-39 years"	"35-39"	Suppressed	25168	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"40-44 years"	"40-44"	0	22375	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-49 years"	"45-49"	0	21234	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"50-54 years"	"50-54"	0	19592	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-59 years"	"55-59"	Suppressed	19803	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"60-64 years "	"60-64"	Suppressed	16559	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-69 years"	"65-69"	0	12768	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"70-74 years"	"70-74"	0	8816	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-79 years"	"75-79"	0	5412	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"80-84 years"	"80-84"	0	3395	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"< 1 year"	"1"	0	13672	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"1-4 years"	"1-4"	0	59321	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"5-9 years"	"5-9"	0	76885	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"10-14 years"	"10-14"	0	78379	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"15-19 years"	"15-19"	Suppressed	85361	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"20-24 years"	"20-24"	Suppressed	103433	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"25-29 years"	"25-29"	Suppressed	124059	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"30-34 years"	"30-34"	Suppressed	129028	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"35-39 years"	"35-39"	0	122955	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"40-44 years"	"40-44"	Suppressed	109207	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"45-49 years"	"45-49"	Suppressed	104409	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"50-54 years"	"50-54"	0	87941	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"55-59 years"	"55-59"	Suppressed	81914	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"60-64 years "	"60-64"	0	74962	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"65-69 years"	"65-69"	0	65628	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"70-74 years"	"70-74"	0	48990	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"75-79 years"	"75-79"	0	31398	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"80-84 years"	"80-84"	0	20250	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Asian"	"A"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"< 1 year"	"1"	0	60798	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	0	256209	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"5-9 years"	"5-9"	0	324722	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"10-14 years"	"10-14"	0	333191	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	Suppressed	333388	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	23	357925	6.4
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	31	413292	7.5
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	39	363797	10.7
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	37	338933	10.9
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	31	308794	10.0
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	43	311846	13.8
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	70	300543	23.3
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	65	311988	20.8
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	25	285066	8.8
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	15	226584	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	Suppressed	162712	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	0	109978	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	0	73951	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"< 1 year"	"1"	0	958	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"1-4 years"	"1-4"	0	4244	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"5-9 years"	"5-9"	0	5270	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"10-14 years"	"10-14"	0	5603	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"15-19 years"	"15-19"	0	5092	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"20-24 years"	"20-24"	0	5221	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"25-29 years"	"25-29"	0	5886	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"30-34 years"	"30-34"	0	6181	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"35-39 years"	"35-39"	Suppressed	5893	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"40-44 years"	"40-44"	0	4998	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"45-49 years"	"45-49"	0	4350	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2019"	"2019"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"50-54 years"	"50-54"	0	4127	Unreliable
