,foundation,granteeName,county,state,zipCode,grantedAmt,addressLine1,fips
2150,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,1608935.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2151,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,225000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2152,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,400000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2153,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,1000000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2154,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,1284915.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2155,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,1593438.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2156,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,1053112.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2157,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,2275387.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2158,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,500000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2159,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,625000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2160,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,1233058.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2161,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,367949.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2162,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,1037149.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2163,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,885000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2164,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,600000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2165,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,800000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2166,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,1112489.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2167,BILL & MELINDA GATES FOUNDATION,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Middlesex County,MA,02139,300000.0,77 MASSACHUSETTS AVENUE NE18-901,25017
2168,BILL & MELINDA GATES FOUNDATION,MASTERY CHARTER SCHOOLS FOUNDATION,Philadelphia County,PA,19144,250000.0,5700 WAYNE AVENUE,42101
2169,BILL & MELINDA GATES FOUNDATION,MATERNITY FOUNDATION,,,,475025.0,,
2170,BILL & MELINDA GATES FOUNDATION,MATHALAXIE E-LEARNING KORLATOLT FELELOSSEGU TARSASAG,,,,400000.0,,
2171,BILL & MELINDA GATES FOUNDATION,MATHALAXIE E-LEARNING KORLATOLT FELELOSSEGU TARSASAG,,,,99540.0,,
2172,BILL & MELINDA GATES FOUNDATION,MATHEMATICA INC,King County,WA,98121,1250000.0,2101 4TH AVENUE SUITE 1350,53033
2173,BILL & MELINDA GATES FOUNDATION,MATHEMATICA INC,King County,WA,98121,794074.0,2101 4TH AVENUE SUITE 1350,53033
2174,BILL & MELINDA GATES FOUNDATION,MATHEMATICA INC,King County,WA,98121,391249.0,2101 4TH AVENUE SUITE 1350,53033
2175,BILL & MELINDA GATES FOUNDATION,MAWAZO INSTITUTE THE,Cook County,IL,60525,150000.0,305 S CATHERINE AVE,17031
2176,BILL & MELINDA GATES FOUNDATION,MCMASTER UNIVERSITY,,,,1032729.0,,
2177,BILL & MELINDA GATES FOUNDATION,MCMASTER UNIVERSITY,,,,622191.0,,
2178,BILL & MELINDA GATES FOUNDATION,MDRC,New York County,NY,10281,100000.0,200 VESEY STREET 23RD FLOOR,36061
2179,BILL & MELINDA GATES FOUNDATION,MDRC,New York County,NY,10281,105050.0,200 VESEY STREET 23RD FLOOR,36061
2180,BILL & MELINDA GATES FOUNDATION,MDRC,New York County,NY,10281,155000.0,200 VESEY STREET 23RD FLOOR,36061
2181,BILL & MELINDA GATES FOUNDATION,MDRC,New York County,NY,10281,520205.0,200 VESEY STREET 23RD FLOOR,36061
2182,BILL & MELINDA GATES FOUNDATION,MDRC,New York County,NY,10281,628973.0,200 VESEY STREET 23RD FLOOR,36061
2183,BILL & MELINDA GATES FOUNDATION,MEASUREMENT INCORPORATED,Durham County,NC,27701,1035242.0,423 MORRIS STREET,37063
2184,BILL & MELINDA GATES FOUNDATION,MEDIA IMPACT FUNDERS INC,Philadelphia County,PA,19106,97750.0,200 W WASHINGTON SQUARE SUITE 220,42101
2185,BILL & MELINDA GATES FOUNDATION,MEDIANA LLC,,,,330000.0,,
2186,BILL & MELINDA GATES FOUNDATION,MEDINCELL SA,,,,243884.0,,
2187,BILL & MELINDA GATES FOUNDATION,MEDSPRAY PHARMA BV,,,,165043.0,,
2188,BILL & MELINDA GATES FOUNDATION,MEDSPRAY PHARMA BV,,,,182085.0,,
2189,BILL & MELINDA GATES FOUNDATION,MEHARRY MEDICAL COLLEGE,Davidson County,TN,37208,375000.0,OFFICE OF THE PRESIDENTS KRESGE,47037
2190,BILL & MELINDA GATES FOUNDATION,MEMPHIS EDUCATION FUND INC,Shelby County,TN,38104,100000.0,1350 CONCOURSE AVENUE SUITE 434,47157
2191,BILL & MELINDA GATES FOUNDATION,MENNONITE ECONOMIC DEVELOPMENT ASSOCIATES,,,,1377608.0,,
2192,BILL & MELINDA GATES FOUNDATION,MENNONITE ECONOMIC DEVELOPMENT ASSOCIATES,,,,500000.0,,
2193,BILL & MELINDA GATES FOUNDATION,MENZIES SCHOOL OF HEALTH RESEARCH,,,,33661.0,,
2194,BILL & MELINDA GATES FOUNDATION,MERCK SHARP & DOHME CORP,Union County,NJ,07033,12262677.0,2000 GALLOPING HILL ROAD,34039
2195,BILL & MELINDA GATES FOUNDATION,MERCY CORPS,Multnomah County,OR,97204,450000.0,45 SW ANKENY,41051
2196,BILL & MELINDA GATES FOUNDATION,MERCY CORPS,Multnomah County,OR,97204,350000.0,45 SW ANKENY,41051
2197,BILL & MELINDA GATES FOUNDATION,MERCY CORPS,Multnomah County,OR,97204,3886732.0,45 SW ANKENY,41051
2198,BILL & MELINDA GATES FOUNDATION,MERQ CONSULTANCY PLC,,,,756249.0,,
2199,BILL & MELINDA GATES FOUNDATION,MERQ CONSULTANCY PLC,,,,363945.0,,
2200,BILL & MELINDA GATES FOUNDATION,MIAMI UNIVERSITY,Butler County,OH,45056,39492.0,501 E HIGH STREET,39017
2201,BILL & MELINDA GATES FOUNDATION,MICHAEL & SUSAN DELL FOUNDATION,Travis County,TX,78746,143544.0,4417 WESTLAKE DR,48453
2202,BILL & MELINDA GATES FOUNDATION,MICHAEL & SUSAN DELL FOUNDATION,Travis County,TX,78746,270000.0,4417 WESTLAKE DR,48453
2203,BILL & MELINDA GATES FOUNDATION,MICHAEL & SUSAN DELL FOUNDATION,Travis County,TX,78746,615405.0,4417 WESTLAKE DRIVE,48453
2204,BILL & MELINDA GATES FOUNDATION,MICHIGAN STATE UNIVERSITY,Ingham County,MI,48824,19580.0,OFFICE OF SPONSORED PROGRAMS 426,26065
2205,BILL & MELINDA GATES FOUNDATION,MICHIGAN STATE UNIVERSITY,Ingham County,MI,48824,1015182.0,OFFICE OF SPONSORED PROGRAMS 426,26065
2206,BILL & MELINDA GATES FOUNDATION,MICROFINANCE OPPORTUNITIES INC,Middlesex County,MA,02139,464837.0,45 PROSPECT STREET,25017
2207,BILL & MELINDA GATES FOUNDATION,MICROGRAPHIA BIO LTD,,,,93801.0,,
2208,BILL & MELINDA GATES FOUNDATION,MICRON BIOMEDICAL INC,Fulton County,GA,30318,1248543.0,575 FOURTEENTH STREET NW SUITE 100,13121
2209,BILL & MELINDA GATES FOUNDATION,MICRON BIOMEDICAL INC,Fulton County,GA,30318,171202.0,575 FOURTEENTH STREET NW SUITE 100,13121
2210,BILL & MELINDA GATES FOUNDATION,MICRONUTRIENT FORUM,District of Columbia,DC,20005,649776.0,1201 EYE STREET NW 10TH FLOOR,11001
2211,BILL & MELINDA GATES FOUNDATION,MICRONUTRIENT FORUM,District of Columbia,DC,20005,2455636.0,1201 EYE STREET NW 10TH FLOOR,11001
2212,BILL & MELINDA GATES FOUNDATION,MID ATLANTIC EQUITY CONSORTIUM INC,Montgomery County,MD,20816,81888.0,5272 RIVER ROAD SUITE 340,24031
2213,BILL & MELINDA GATES FOUNDATION,MID ATLANTIC EQUITY CONSORTIUM INC,Montgomery County,MD,20816,25000.0,5272 RIVER ROAD SUITE 340,24031
2214,BILL & MELINDA GATES FOUNDATION,MIGRATION POLICY INSTITUTE,District of Columbia,DC,20005,230000.0,1275 K ST NW SUITE 800,11001
2215,BILL & MELINDA GATES FOUNDATION,MIGRATION POLICY INSTITUTE,District of Columbia,DC,20005,585000.0,1275 K ST NW SUITE 800,11001
2216,BILL & MELINDA GATES FOUNDATION,MIKVA CHALLENGE GRANT FOUNDATION INC,Cook County,IL,60604,295390.0,200 SOUTH MICHIGAN AVENUE SUITE,17031
2217,BILL & MELINDA GATES FOUNDATION,MILKEN INSTITUTE THE,Los Angeles County,CA,90401,100000.0,1250 FOURTH STREET 2ND FLOOR,06037
2218,BILL & MELINDA GATES FOUNDATION,MILLIE PBC,Suffolk County,MA,02110,150000.0,33 ARCH ST,25025
2219,BILL & MELINDA GATES FOUNDATION,MINISTER OF STATE OFFICE,,,,13500000.0,,
2220,BILL & MELINDA GATES FOUNDATION,MINISTERE DE LA SANTE ET DE LACTION SOCIALE,,,,800000.0,,
2221,BILL & MELINDA GATES FOUNDATION,MINISTERE DE LA SANTE PUBLIQUE REPUBLIQUE DU TCHAD,,,,754112.0,,
2222,BILL & MELINDA GATES FOUNDATION,MINISTRY OF AGRICULTURE AND RURAL AFFAIRS OF THE PEOPLES REPUBLIC OF CHINA,,,,1397407.0,,
2223,BILL & MELINDA GATES FOUNDATION,MINISTRY OF HEALTH OF BURKINA FASO,,,,89493.0,,
2224,BILL & MELINDA GATES FOUNDATION,MINISTRY OF HEALTH OF BURKINA FASO,,,,500000.0,,
2225,BILL & MELINDA GATES FOUNDATION,MINISTRY OF HEALTH REPUBLIC OF UGANDA,,,,13000.0,,
2226,BILL & MELINDA GATES FOUNDATION,MINISTRY OF HEALTH REPUBLIC OF UGANDA,,,,219005.0,,
2227,BILL & MELINDA GATES FOUNDATION,MINISTRY OF PUBLIC HEALTH OF CAMEROON,,,,244372.0,,
2228,BILL & MELINDA GATES FOUNDATION,MIRIAM'S KITCHEN,District of Columbia,DC,20037,15000.0,2401 VIRGINIA AVENUE NW,11001
2229,BILL & MELINDA GATES FOUNDATION,MITRE ENGENUITY LLC,Fairfax County,VA,22102,186670.0,7525 COLSHIRE DRIVE MS H140,51059
2230,BILL & MELINDA GATES FOUNDATION,MMV MEDICINES FOR MALARIA VENTURE,,,,36150000.0,,
2231,BILL & MELINDA GATES FOUNDATION,MMV MEDICINES FOR MALARIA VENTURE,,,,20000.0,,
2232,BILL & MELINDA GATES FOUNDATION,MODERNATX INC,Middlesex County,MA,02139,4058601.0,200 TECHNOLOGY SQUARE,25017
2233,BILL & MELINDA GATES FOUNDATION,MOJALOOP FOUNDATION INC,Middlesex County,MA,01880,1747633.0,401 EDGEWATER PLACE,25017
2234,BILL & MELINDA GATES FOUNDATION,MOLOGIC LIMITED,,,,1899254.0,,
2235,BILL & MELINDA GATES FOUNDATION,MOLOGIC LIMITED,,,,11318422.0,,
2236,BILL & MELINDA GATES FOUNDATION,MOLOGIC LIMITED,,,,500000.0,,
2237,BILL & MELINDA GATES FOUNDATION,MONASH UNIVERSITY,,,,110000.0,,
2238,BILL & MELINDA GATES FOUNDATION,MONASH UNIVERSITY,,,,550000.0,,
2239,BILL & MELINDA GATES FOUNDATION,MONASH UNIVERSITY,,,,3109396.0,,
2240,BILL & MELINDA GATES FOUNDATION,MONELL CHEMICAL SENSES CENTER,Philadelphia County,PA,19104,386732.0,3500 MARKET STREET,42101
2241,BILL & MELINDA GATES FOUNDATION,MONELL CHEMICAL SENSES CENTER,Philadelphia County,PA,19104,460000.0,3500 MARKET STREET,42101
2242,BILL & MELINDA GATES FOUNDATION,MONELL CHEMICAL SENSES CENTER,Philadelphia County,PA,19104,232000.0,3500 MARKET STREET,42101
2243,BILL & MELINDA GATES FOUNDATION,MONEYTHINK,Alameda County,CA,94703,577081.0,1730 DWIGHT WAY,06001
2244,BILL & MELINDA GATES FOUNDATION,MOREHOUSE COLLEGE,Fulton County,GA,30314,216260.0,830 WESTVIEW DR SW,13121
2245,BILL & MELINDA GATES FOUNDATION,MOREHOUSE SCHOOL OF MEDICINE INC THE,Fulton County,GA,30310,375000.0,720 WESTVIEW DRIVE SOUTHWEST,13121
2246,BILL & MELINDA GATES FOUNDATION,MORGAN STATE UNIVERSITY FOUNDATION INCORPORATED,Baltimore city,MD,21251,50000.0,1700 EAST COLD SPRING LANE,24510
2247,BILL & MELINDA GATES FOUNDATION,MOTHER NATION,King County,WA,98118,70000.0,4250 S MEAD ST,53033
2248,BILL & MELINDA GATES FOUNDATION,MOUNT KENYA UNIVERSITY,,,,199998.0,,
2249,BILL & MELINDA GATES FOUNDATION,MOUNTAIN ASSOCIATION FOR COMMUNITY ECONOMIC DEVELOPMENT INC,Madison County,KY,40403,500000.0,433 CHESTNUT STREET,21151
2250,BILL & MELINDA GATES FOUNDATION,MSC GLOBAL CONSULTING PRIVATE LIMITED,,,,692755.0,,
2251,BILL & MELINDA GATES FOUNDATION,MSC GLOBAL CONSULTING PRIVATE LIMITED,,,,650000.0,,
2252,BILL & MELINDA GATES FOUNDATION,MSI REPRODUCTIVE CHOICES,,,,2169432.0,,
2253,BILL & MELINDA GATES FOUNDATION,MSI REPRODUCTIVE CHOICES,,,,2110057.0,,
2254,BILL & MELINDA GATES FOUNDATION,MURDOCH CHILDRENS RESEARCH INSTITUTE,,,,702184.0,,
2255,BILL & MELINDA GATES FOUNDATION,MURDOCH CHILDRENS RESEARCH INSTITUTE,,,,5292922.0,,
2256,BILL & MELINDA GATES FOUNDATION,MURDOCH CHILDRENS RESEARCH INSTITUTE,,,,1252388.0,,
2257,BILL & MELINDA GATES FOUNDATION,MUSEUM FOR AFRICAN ART THE,New York County,NY,10029,2000000.0,1280 FIFTH AVENUE SUITE 7H,36061
2258,BILL & MELINDA GATES FOUNDATION,MUSO INC,San Francisco County,CA,94110,18814.0,3254 19TH ST 2ND FLOOR,06075
2259,BILL & MELINDA GATES FOUNDATION,MYLAN LABORATORIES LIMITED,,,,1034097.0,,
2260,BILL & MELINDA GATES FOUNDATION,NV ORGANON,,,,1164582.0,,
2261,BILL & MELINDA GATES FOUNDATION,NAACP EMPOWERMENT PROGRAMS INC,,MD,21215,75000.0,4805 MT HOPE DRIVE,
2262,BILL & MELINDA GATES FOUNDATION,NA'AH ILLAHEE FUND,King County,WA,98122,50000.0,1620 18TH AVE SUITE 101,53033
2263,BILL & MELINDA GATES FOUNDATION,NABG ASSOCIATES UNLIMITED,,,,1002467.0,,
2264,BILL & MELINDA GATES FOUNDATION,NAFUNDI LLC,San Diego County,CA,92176,1047390.0,3288 ADAMS AVE 16043,06073
2265,BILL & MELINDA GATES FOUNDATION,NAGASAKI UNIVERSITY,,,,1050000.0,,
2266,BILL & MELINDA GATES FOUNDATION,NAIMA HEALTH LLC,Allegheny County,PA,15217,288009.0,1532 SHADY AVENUE,42003
2267,BILL & MELINDA GATES FOUNDATION,NALA FOUNDATION LTD (CC),,,,204746.0,,
2268,BILL & MELINDA GATES FOUNDATION,NALEO EDUCATIONAL FUND,Los Angeles County,CA,90015,1000000.0,1122 W WASHINGTON BLVD 3RD FLOOR,06037
2269,BILL & MELINDA GATES FOUNDATION,NANOFORM FINLAND PLC,,,,373956.0,,
2270,BILL & MELINDA GATES FOUNDATION,NARADA FOUNDATION,,,,71865.0,,
2271,BILL & MELINDA GATES FOUNDATION,NAT CENTER FOR WOMEN AND CHILDREN HEALTH CHINESE CENTER FOR DISEASE CONTROL,,,,1286511.0,,
2272,BILL & MELINDA GATES FOUNDATION,NATHAN ASSOCIATES INC,Arlington County,VA,22209,826403.0,1777 N KENT STREET SUITE 1400,51013
2273,BILL & MELINDA GATES FOUNDATION,NATION MEDIA GROUP,,,,784731.0,,
2274,BILL & MELINDA GATES FOUNDATION,NATIONAL ACADEMY OF EDUCATION,District of Columbia,DC,20001,274814.0,500 FIFTH STREET NW 1049,11001
2275,BILL & MELINDA GATES FOUNDATION,NATIONAL ACADEMY OF SCIENCES,District of Columbia,DC,20001,73035.0,500 5TH ST NW,11001
2276,BILL & MELINDA GATES FOUNDATION,NATIONAL ACADEMY OF SCIENCES,District of Columbia,DC,20001,100823.0,500 5TH STREET NW,11001
2277,BILL & MELINDA GATES FOUNDATION,NATIONAL ACADEMY OF SCIENCES,District of Columbia,DC,20001,1232195.0,500 5TH STREET NW,11001
2278,BILL & MELINDA GATES FOUNDATION,NATIONAL ACADEMY OF SCIENCES,District of Columbia,DC,20001,298620.0,500 5TH STREET NW,11001
2279,BILL & MELINDA GATES FOUNDATION,NATIONAL ACADEMY OF SCIENCES,District of Columbia,DC,20001,50000.0,500 5TH STREET NW,11001
2280,BILL & MELINDA GATES FOUNDATION,NATIONAL AGENCY FOR FOOD AND DRUG ADMINISTRATION AND CONTROL,,,,25000.0,,
2281,BILL & MELINDA GATES FOUNDATION,NATIONAL AGENCY FOR FOOD AND DRUG ADMINISTRATION AND CONTROL,,,,25000.0,,
2282,BILL & MELINDA GATES FOUNDATION,NATIONAL AGENCY FOR FOOD AND DRUG ADMINISTRATION AND CONTROL,,,,100000.0,,
2283,BILL & MELINDA GATES FOUNDATION,NATIONAL ALLIANCE FOR PUBLIC CHARTER SCHOOLS,District of Columbia,DC,20005,500000.0,1101 15TH ST NW SUITE 1010,11001
2284,BILL & MELINDA GATES FOUNDATION,NATIONAL ALLIANCE FOR PUBLIC CHARTER SCHOOLS,District of Columbia,DC,20005,800000.0,1101 15TH ST NW SUITE 1010,11001
2285,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF CHARTER SCHOOL AUTHORIZERS,Cook County,IL,60603,500000.0,105 W ADAMS STREET SUITE 1900,17031
2286,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF CHARTER SCHOOL AUTHORIZERS,Cook County,IL,60603,500000.0,105 W ADAMS STREET SUITE 1900,17031
2287,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF COUNTIES RESEARCH FOUNDATION,District of Columbia,DC,20001,1669239.0,660 NORTH CAPITOL STREET SUITE 400,11001
2288,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF STUDENT FINANCIAL AID ADMINISTRATORS,District of Columbia,DC,20006,184968.0,1801 PENNSYLVANIA AVE NW SUITE 850,11001
2289,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF STUDENT PERSONNEL ADMINISTRATORS INC,District of Columbia,DC,20002,1666075.0,111 K STREET NE 10TH FLOOR,11001
2290,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF STUDENT PERSONNEL ADMINISTRATORS INC,District of Columbia,DC,20002,68694.0,111 K STREET NE 10TH FLOOR,11001
2291,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF STUDENT PERSONNEL ADMINISTRATORS INC,District of Columbia,DC,20002,100000.0,111 K STREET NE 10TH FLOOR,11001
2292,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF STUDENT PERSONNEL ADMINISTRATORS INC,District of Columbia,DC,20002,242309.0,111 K STREET NE 10TH FLOOR,11001
2293,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF STUDENT PERSONNEL ADMINISTRATORS INC,District of Columbia,DC,20002,409569.0,111 K STREET NE 10TH FLOOR,11001
2294,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF STUDENT PERSONNEL ADMINISTRATORS INC,District of Columbia,DC,20002,10000.0,111 K STREET NE 10TH FLOOR,11001
2295,BILL & MELINDA GATES FOUNDATION,NATIONAL ASSOCIATION OF STUDENT PERSONNEL ADMINISTRATORS INC,District of Columbia,DC,20002,3226269.0,111 K STREET NE 10TH FLOOR,11001
2296,BILL & MELINDA GATES FOUNDATION,NATIONAL BUREAU OF ECONOMIC RESEARCH INC,Middlesex County,MA,02138,324243.0,1050 MASSACHUSETTS AVE,25017
2297,BILL & MELINDA GATES FOUNDATION,NATIONAL BUREAU OF ECONOMIC RESEARCH INC,Middlesex County,MA,02138,197570.0,1050 MASSACHUSETTS AVE,25017
2298,BILL & MELINDA GATES FOUNDATION,NATIONAL CAREER TECHNICAL EDUCATION FOUNDATION,Montgomery County,MD,20910,500000.0,8484 GEORGIA AVENUE SUITE 320,24031
2299,BILL & MELINDA GATES FOUNDATION,NATIONAL CENTER FOR CIVIC INNOVATION INC,New York County,NY,10013,1500000.0,121 SIXTH AVE,36061
2300,BILL & MELINDA GATES FOUNDATION,NATIONAL CENTER FOR CIVIC INNOVATION INC,New York County,NY,10013,400680.0,121 SIXTH AVE,36061
2301,BILL & MELINDA GATES FOUNDATION,NATIONAL CENTER FOR FAMILY PHILANTHROPY INC,District of Columbia,DC,20006,200715.0,1667 K STREET NORTHWEST,11001
2302,BILL & MELINDA GATES FOUNDATION,NATIONAL CENTER FOR LEARNING DISABILITIES INC,District of Columbia,DC,20005,300000.0,1220 L ST NW SUITE 100 BOX 168,11001
2303,BILL & MELINDA GATES FOUNDATION,NATIONAL CENTER FOR LEARNING DISABILITIES INC,District of Columbia,DC,20005,100000.0,1220 L ST NW SUITE 100 BOX 168,11001
2304,BILL & MELINDA GATES FOUNDATION,NATIONAL CENTER FOR SPECIAL EDUCATION IN CHARTER SCHOOLS INC THE,New York County,NY,10170,200000.0,420 LEXINGTON AVENUE SUITE 300,36061
2305,BILL & MELINDA GATES FOUNDATION,NATIONAL CENTER FOR THE IMPROVEMENT OF EDUCATIONAL ASSESSMENT INC,Rockingham County,NH,03870,132185.0,31 MOUNT VERNON STREET,33015
2306,BILL & MELINDA GATES FOUNDATION,NATIONAL CENTER FOR YOUTH LAW,Alameda County,CA,94612,435408.0,1212 BROADWAY SUITE 600,06001
2307,BILL & MELINDA GATES FOUNDATION,NATIONAL CHARTER COLLABORATIVE,King County,WA,98146,119351.0,605 SW 108TH STREET,53033
2308,BILL & MELINDA GATES FOUNDATION,NATIONAL COLLEGE ADVISING CORPS INC,Orange County,NC,27517,225296.0,301 W BARBEE CHAPAEL ROAD SUITE 210,37135
2309,BILL & MELINDA GATES FOUNDATION,NATIONAL COLLEGE ATTAINMENT NETWORK,District of Columbia,DC,20011,244117.0,6218 GEORGIA AVE NW STE 1-405,11001
2310,BILL & MELINDA GATES FOUNDATION,NATIONAL COLLEGIATE INVENTORS AND INNOVATORS ALLIANCE,Hampshire County,MA,01035,286444.0,100 VENTURE WAY,25015
2311,BILL & MELINDA GATES FOUNDATION,NATIONAL CONFERENCE OF STATE LEGISLATURES,Denver County,CO,80230,65468.0,7700 E FIRST PLACE,08031
2312,BILL & MELINDA GATES FOUNDATION,NATIONAL CONGRESS OF PARENTS AND TEACHERS,Alexandria city,VA,22314,150000.0,1250 NORTH PITT STREET,51510
2313,BILL & MELINDA GATES FOUNDATION,NATIONAL COUNCIL OF APPLIED ECONOMIC RESEARCH,,,,372635.0,,
2314,BILL & MELINDA GATES FOUNDATION,NATIONAL COUNCIL OF NEGRO WOMEN INC,District of Columbia,DC,20004,100000.0,633 PENNSYLVANIA AVE NW,11001
2315,BILL & MELINDA GATES FOUNDATION,NATIONAL COUNCIL OF NONPROFITS,District of Columbia,DC,20001,250000.0,1001 G STREET NW SUITE 700E,11001
2316,BILL & MELINDA GATES FOUNDATION,NATIONAL COUNCIL ON TEACHER QUALITY,District of Columbia,DC,20005,300000.0,1120 G STREET NW SUITE 800,11001
2317,BILL & MELINDA GATES FOUNDATION,NATIONAL DOMESTIC WORKERS ALLIANCE INC,New York County,NY,10006,210373.0,45 BROADWAY SUITE 320,36061
2318,BILL & MELINDA GATES FOUNDATION,NATIONAL DOMESTIC WORKERS ALLIANCE INC,New York County,NY,10006,300000.0,45 BROADWAY SUITE 320,36061
2319,BILL & MELINDA GATES FOUNDATION,NATIONAL ENTREPRENEURSHIP NETWORK,,,,304456.0,,
2320,BILL & MELINDA GATES FOUNDATION,NATIONAL EQUITY PROJECT,Alameda County,CA,94612,200000.0,1720 BROADWAY 4TH FLOOR,06001
2321,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,869642.0,600 PEACHTREE STREET NE SUITE 1000,13121
2322,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,154560.0,600 PEACHTREE STREET NE SUITE 1000,13121
2323,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,879081.0,600 PEACHTREE STREET NE SUITE 1000,13121
2324,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,647026.0,600 PEACHTREE STREET NE SUITE 1000,13121
2325,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,387000.0,600 PEACHTREE STREET NE SUITE 1000,13121
2326,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,216672.0,600 PEACHTREE STREET NE SUITE 1000,13121
2327,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,1336845.0,600 PEACHTREE STREET NE SUITE 1000,13121
2328,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,1488000.0,600 PEACHTREE STREET NE SUITE 1000,13121
2329,BILL & MELINDA GATES FOUNDATION,NATIONAL FOUNDATION FOR THE CENTERS FOR DISEASE CONTROL & PREVENTION INC,Fulton County,GA,30308,124935.0,600 PEACHTREE STREET NE SUITE 1000,13121
